texto_sesgado,texto_corregido,tipo_sesgo,explicacion,label_id,texto_seschado,texto_sesgrado,texto_sesjado
Se requiere enfermera para turno nocturno con experiencia en UCI.,Se requiere profesional de enfermería para turno nocturno con experiencia en UCI.,sesgo_genero_femenino,Se sustituyó el sustantivo en femenino por un término neutral ('profesional de enfermería') preservando la experiencia requerida.,1,,,
Buscamos maestra de educación infantil para aula de 0 a 3 años.,Buscamos docente de educación infantil para aula de 0 a 3 años.,sesgo_genero_femenino,Se cambió la forma femenina por el término profesional neutro 'docente' preservando el nivel educativo y la responsabilidad.,1,,,
Se busca albañila con conocimientos en albañilería y manejo de herramientas básicas.,Se busca profesional de la construcción con conocimientos en albañilería y manejo de herramientas básicas.,sesgo_genero_femenino,Se reemplazó la forma femenina específica por un término inclusivo que mantiene las competencias técnicas solicitadas.,1,,,
"Contratamos community manager, preferiblemente mujer, con experiencia en campañas digitales.",Contratamos community manager con experiencia en campañas digitales. La persona seleccionada deberá demostrar...,sesgo_genero_femenino,Se eliminó la preferencia por género y se mantuvieron los requisitos profesionales y de experiencia.,1,,,
Se busca maestra de preescolar cariñosa y paciente para grupo de 3 años.,Se busca docente de educación infantil cariñosa y paciente para grupo de 3 años.,sesgo_genero_femenino,"Se reemplazó el término femenino por 'docente', una denominación neutra que conserva el perfil requerido.",1,,,
Necesitamos contadora pública con título y 3 años de experiencia en auditoría.,Necesitamos profesional contable con título y 3 años de experiencia en auditoría.,sesgo_genero_femenino,"Se sustituyó el sustantivo femenino por un término neutral ('profesional contable'), manteniendo la formación y experiencia exigida.",1,,,
Se requiere operaria de almacén con capacidad para levantar cargas de hasta 20 kg y experiencia en inventarios.,Se requiere persona para operaciones de almacén con capacidad para levantar cargas de hasta 20 kg y experiencia en inventarios.,sesgo_genero_femenino,Se eliminó la forma femenina específica y se usó una formulación inclusiva que mantiene las tareas físicas y la experiencia.,1,,,
Buscamos una reclutadora con habilidades para entrevistas y manejo de ATS.,Buscamos profesional de reclutamiento con habilidades para entrevistas y manejo de ATS.,sesgo_genero_femenino,Se reemplazó la referencia de género por 'profesional de reclutamiento' para incluir a cualquier persona que cumpla los requisitos.,1,,,
Se busca programadora full-stack con 3 años de experiencia en JavaScript y React.,Se busca profesional de desarrollo full-stack con 3 años de experiencia en JavaScript y React.,sesgo_genero_femenino,Se reemplazó la forma femenina por un sustantivo neutral que mantiene el requisito técnico.,1,,,
Empresa de retail contrata vendedora con excelente presencia y actitud comercial.,Empresa de retail contrata profesional de ventas con excelente presencia y actitud comercial.,sesgo_genero_femenino,Se neutralizó el género usando un término profesional que conserva la experiencia requerida.,1,,,
"Solicitamos secretaria para gestión de agenda, facturación y atención telefónica.","Solicitamos persona para asistencia administrativa encargada de gestión de agenda, facturación y atención telefónica.",sesgo_genero_femenino,"Se cambió el sustantivo femenino por una descripción de la función en términos neutros, conservando responsabilidades.",1,,,
"Se necesita profesora de educación infantil, cariñosa y paciente.",Se necesita docente de educación infantil con experiencia en desarrollo socioemocional y habilidades de atención.,sesgo_genero_femenino,Se evita describir rasgos estereotipados asociados al género y se especifican competencias pedagógicas.,1,,,
Se necesita secretaria con buena presencia y manejo de agenda electrónica.,Se necesita asistente administrativo/a con excelente trato al cliente y manejo de agenda electrónica.,sesgo_genero_femenino,Se reemplazó la palabra femenina por una denominación inclusiva (asistente administrativo/a) que mantiene las funciones requeridas.,1,,,
Se precisa enfermera con experiencia en UCI para turnos rotativos.,Se necesita personal de enfermería con experiencia en UCI para turnos rotativos.,sesgo_genero_femenino,Se reemplazó la designación femenina por un sustantivo colectivo neutral manteniendo la experiencia específica exigida.,1,,,
Se necesita maestra de idiomas para dar clases de inglés a niños de 6 a 12 años.,Se necesita docente de idiomas para impartir clases de inglés a niños de 6 a 12 años.,sesgo_genero_femenino,"Se reemplazó el término femenino por 'docente', una denominación profesional neutra que conserva la tarea.",1,,,
Se solicita camarera con buena presencia y experiencia en servicio de restaurantes.,Se solicita persona camarera con excelente trato al cliente y experiencia en servicio de restaurantes.,sesgo_genero_femenino,Se neutralizó la referencia de género y se reformuló la cualidad vaga ('buena presencia') hacia habilidades profesionales.,1,,,
Solicitamos contadora para llevar la contabilidad y preparar cierres mensuales.,Solicitamos profesional contable para llevar la contabilidad y preparar cierres mensuales.,sesgo_genero_femenino,"Se cambió el título femenino por 'profesional contable', manteniendo las responsabilidades técnicas.",1,,,
Se busca conductora para reparto de paquetería con licencia B y disponibilidad de tardes.,Se busca personal de reparto con licencia B y disponibilidad de tardes para reparto de paquetería.,sesgo_genero_femenino,Se evitó la forma femenina y se utilizó una denominación neutra que conserva el requisito de licencia y disponibilidad.,1,,,
Buscamos programadora con 3 años de experiencia en Java y capacidad para trabajar en equipo.,Buscamos profesional de programación con 3 años de experiencia en Java y capacidad para trabajar en equipo. La persona seleccionada deberá colaborar con el equipo técnico.,sesgo_genero_femenino,Se reemplazó la forma femenina por un término profesional neutral que conserva el requisito técnico.,1,,,
Se solicita vendedora con don de gentes y experiencia en ventas puerta a puerta.,Se solicita profesional de ventas con don de gentes y experiencia en ventas puerta a puerta. La persona seleccionada será responsable de gestionar clientes en terreno.,sesgo_genero_femenino,Se eliminó el sustantivo en femenino y se usó un término neutral que mantiene las responsabilidades comerciales.,1,,,
Se necesita enfermera para turno nocturno con experiencia en UCI y atención al paciente crítico.,Se necesita profesional de enfermería para turno nocturno con experiencia en UCI y atención al paciente crítico. La persona seleccionada deberá cumplir los protocolos del servicio.,sesgo_genero_femenino,Se sustituyó la forma femenina por un término neutral manteniendo la experiencia técnica requerida.,1,,,
Se busca encargada de obra con experiencia en albañilería y manejo de cuadrillas.,Se busca persona responsable de obra con experiencia en albañilería y manejo de cuadrillas.,sesgo_genero_femenino,Se eliminó la forma femenina y se usó una expresión neutral que conserva las responsabilidades técnicas del puesto.,1,,,
"Se busca capataz femenina para obra, imprescindible licencia de conducir y experiencia en coordinación de equipos.",Se busca jefatura de obra con licencia de conducir y experiencia en coordinación de equipos. La persona seleccionada liderará cuadrillas y supervisará avances.,sesgo_genero_femenino,Se reemplazó el término que explícitamente indica género por un título profesional neutral que conserva responsabilidades.,1,,,
"Buscamos maestra para educación infantil, cariñosa y paciente con niños de 3 a 5 años.",Buscamos docente de educación infantil con habilidades para el cuidado y la atención a la primera infancia (3 a 5 años). La persona seleccionada diseñará actividades pedagógicas adecuadas.,sesgo_genero_femenino,Se sustituyó el término en femenino por un término profesional neutral que mantiene el foco en competencias educativas.,1,,,
"Se necesita community manager mujer, creativa y dinámica, para gestionar redes sociales.",Se necesita community manager con creatividad y dinamismo para gestionar redes sociales y medir resultados. La persona seleccionada desarrollará estrategias digitales.,sesgo_genero_femenino,Se eliminó la preferencia de género y se mantuvieron las competencias y responsabilidades del puesto.,1,,,
"Se busca camarera para restaurante, con experiencia en servicio de mesa y trato cordial.",Se busca persona para servicio de sala con experiencia en atención de mesas y trato cordial. La persona seleccionada garantizará la satisfacción del cliente.,sesgo_genero_femenino,Se reemplazó la forma femenina por una denominación neutral que conserva la experiencia y responsabilidades del puesto.,1,,,
Empresa busca contadora con alto sentido de responsabilidad y orden para cierre mensual.,Empresa busca profesional contable con alto sentido de responsabilidad y capacidad de organización para cierre mensual. La persona seleccionada llevará asientos y conciliaciones.,sesgo_genero_femenino,Se cambió el sustantivo en femenino por un término neutral que mantiene las tareas contables requeridas.,1,,,
Se solicita operaria de almacén con manejo de montacargas y disponibilidad para turnos rotativos.,Se solicita personal de almacén con manejo de montacargas y disponibilidad para turnos rotativos. La persona seleccionada coordinará recepción y despacho de mercancías.,sesgo_genero_femenino,Se sustituyó la palabra en femenino por un término inclusivo que conserva las habilidades técnicas necesarias.,1,,,
